original_path,final_path,doc_type,publish_year,model_target_year,year_method,model_target_rule,confidence,action,duplicate_of
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\F9A1C29D__2019_le_oial_all.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\F9A1C29D__2019_le_oial_all.pdf,harvest_report,2019,2019,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\FF6C99FD__2019-pine-valley.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\FF6C99FD__2019-pine-valley.pdf,harvest_report,2019,2019,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\1A868A60__Hunting Guide Application 2018.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\1A868A60__Hunting Guide Application 2018.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\2187AACF__GUIDED-HUNT-CONTRACT.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\2187AACF__GUIDED-HUNT-CONTRACT.pdf,other_hunt,2018,2018,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\28DF6F60__GCO Hunt Waiver.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\28DF6F60__GCO Hunt Waiver.pdf,other_hunt,2018,2018,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\3052987F__Tim Rainey Hunt Payment #2 2018.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\3052987F__Tim Rainey Hunt Payment #2 2018.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\4DBC3BEA__Hunting Guides and Outfitters Act 2018.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\4DBC3BEA__Hunting Guides and Outfitters Act 2018.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\52B73065__2018-19_upland-turkey.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\52B73065__2018-19_upland-turkey.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\5ACF5D2F__WildEyezTempPermit-Signed2018b-RYZENROCKS.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\5ACF5D2F__WildEyezTempPermit-Signed2018b-RYZENROCKS.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\6421200D__Charlie_s Hunting Guide Application (2018_08_08 00_58_58 UTC).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\6421200D__Charlie_s Hunting Guide Application (2018_08_08 00_58_58 UTC).pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\6EAA1742__2018-19_furbearer.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\6EAA1742__2018-19_furbearer.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\8527AEB3__2018-19_cougar.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\8527AEB3__2018-19_cougar.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\9DA82B1A__2018 Manti LaSal Special Use Permit.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\9DA82B1A__2018 Manti LaSal Special Use Permit.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\A24230B0__2018_conservation_permits.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\A24230B0__2018_conservation_permits.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\BB414B0B__2018_bear.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\BB414B0B__2018_bear.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\C7AB8578__Special Usew Permit 2018.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\C7AB8578__Special Usew Permit 2018.pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\EA7FABA0__Dean L. Smith GUIDED-HUNT-CONTRACT.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\EA7FABA0__Dean L. Smith GUIDED-HUNT-CONTRACT.pdf,other_hunt,2018,2018,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\EFB6AABA__selkirk_guiding_and_outfitting_release_of_liability.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\EFB6AABA__selkirk_guiding_and_outfitting_release_of_liability.pdf,other_hunt,2018,2018,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other\F42FF329__Elk 1 (2018_08_08 00_58_58 UTC).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\other_hunt\F42FF329__Elk 1 (2018_08_08 00_58_58 UTC).pdf,other_hunt,2018,2018,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\03250006__2020-north-slope-bare-top.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\03250006__2020-north-slope-bare-top.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\0461C97A__2020_le_oial_all.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\0461C97A__2020_le_oial_all.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\0B112A6A__2020_antlerless_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\0B112A6A__2020_antlerless_hr.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\2B5B46A3__2020-wasatch-mtns-west.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\2B5B46A3__2020-wasatch-mtns-west.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\32ED928A__2020_gs_buck_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\32ED928A__2020_gs_buck_deer_hr.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\3432332C__2020-north-slope-goslin-mtn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\3432332C__2020-north-slope-goslin-mtn.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\3B1D57D9__2020-san-juan-lockhart.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\3B1D57D9__2020-san-juan-lockhart.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\3D2221CC__2020-central-mtns-nebo.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\3D2221CC__2020-central-mtns-nebo.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\3D6062F7__2020-central-mtns-nebo.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\3D6062F7__2020-central-mtns-nebo.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\4C032162__2020-harvest-data.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\4C032162__2020-harvest-data.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\4F3932E2__2020-north-slope-sheep-creek.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\4F3932E2__2020-north-slope-sheep-creek.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\674F113A__2020_antlerless_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\674F113A__2020_antlerless_hr.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\71A9E811__2020-north-slope-red-canyon.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\71A9E811__2020-north-slope-red-canyon.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\7D5C691F__2020-la-sal-potash.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\7D5C691F__2020-la-sal-potash.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\80298C94__2020-san-juan-north.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\80298C94__2020-san-juan-north.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\821F6D63__2020-san-juan-south.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\821F6D63__2020-san-juan-south.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\84EFCD07__2020-san-juan-river.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\84EFCD07__2020-san-juan-river.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\8D421406__2020_gs_buck_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\8D421406__2020_gs_buck_deer_hr.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\8EA9424D__2020-la-sal-potash.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\8EA9424D__2020-la-sal-potash.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\97AF213E__2020-north-slope-goslin-mtn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\97AF213E__2020-north-slope-goslin-mtn.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\A2D7DC7C__2020-kaiparowits-escalante.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\A2D7DC7C__2020-kaiparowits-escalante.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\ABA2F9C3__2020-san-juan-north.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\ABA2F9C3__2020-san-juan-north.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\AD0B9A6E__2020-kaiparowits-escalante.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\AD0B9A6E__2020-kaiparowits-escalante.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\AEF83DEF__2020-wasatch-mtns-west.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\AEF83DEF__2020-wasatch-mtns-west.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\B4960223__2020_le_oial_all.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\B4960223__2020_le_oial_all.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\B55FC8BB__2020-north-slope-red-canyon.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\B55FC8BB__2020-north-slope-red-canyon.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\B7606C8B__2020-harvest-data.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\B7606C8B__2020-harvest-data.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\C939DB7B__2020-north-slope-bare-top.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\C939DB7B__2020-north-slope-bare-top.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\D4C661D9__2020-san-juan-south.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\D4C661D9__2020-san-juan-south.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\DED44DA9__2020-san-juan-river.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\DED44DA9__2020-san-juan-river.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\EC6B4470__2020-san-juan-lockhart.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\EC6B4470__2020-san-juan-lockhart.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\F30B053D__2020-north-slope-sheep-creek.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\F30B053D__2020-north-slope-sheep-creek.pdf,harvest_report,2020,2020,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\1F00C283__2019 BEAR.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\1F00C283__2019 BEAR.pdf,other_hunt,2019,2019,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\2D4AC0DE__Minimum Use Permit Receipt 2019.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\2D4AC0DE__Minimum Use Permit Receipt 2019.pdf,other_hunt,2019,2019,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\3CD6163C__2019_conservation_permits.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\3CD6163C__2019_conservation_permits.pdf,other_hunt,2019,2019,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\407BD090__Terry Phillips Guided Hunt Contract 2019 (1).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\407BD090__Terry Phillips Guided Hunt Contract 2019 (1).pdf,other_hunt,2019,2019,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\5218E2E0__Mike Haynie Sportsman_s Permit Application (2019_12_15 20_32_45 UTC).pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\5218E2E0__Mike Haynie Sportsman_s Permit Application (2019_12_15 20_32_45 UTC).pdf,other_hunt,2019,2019,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\5583F78E__flyer-hunting-zf-victory-diarange-en.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\5583F78E__flyer-hunting-zf-victory-diarange-en.pdf,other_hunt,2019,2019,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\5F88DE13__2019-21_conservation_permits.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\5F88DE13__2019-21_conservation_permits.pdf,other_hunt,2019,2019,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\DA61515F__BLM Special Use Permit Application Signed.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\DA61515F__BLM Special Use Permit Application Signed.pdf,other_hunt,2019,2019,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other\E082302A__2019 Manti LaSal Special Use Permit.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\other_hunt\E082302A__2019 Manti LaSal Special Use Permit.pdf,other_hunt,2019,2019,filename_year,default_same_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\20_black_bear_report.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\other_hunt\20_black_bear_report.pdf,other_hunt,2020,2020,path_year,default_same_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\01AFD01E__2021-stansbury.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\01AFD01E__2021-stansbury.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\03E16E00__2021-north-slope-red-canyon.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\03E16E00__2021-north-slope-red-canyon.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\043E31A3__2021-north-slope-bare-top.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\043E31A3__2021-north-slope-bare-top.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\17B1B656__2021-harvest-data.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\17B1B656__2021-harvest-data.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\1AAF42C7__2021-san-rafael-north.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\1AAF42C7__2021-san-rafael-north.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\20_bg_harvest_report.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\20_bg_harvest_report.pdf,harvest_report,2020,2020,path_year,harvest_hr_applies_to_report_year,medium,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\2795C467__2021_gs_buck_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\2795C467__2021_gs_buck_deer_hr.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\2BAF41E6__2021_gs_buck_deer_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\2BAF41E6__2021_gs_buck_deer_hr.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\32C6FD9A__2021-box-elder-pilot-mtn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\32C6FD9A__2021-box-elder-pilot-mtn.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\615C03A1__2021-san-rafael-south.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\615C03A1__2021-san-rafael-south.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\670BA679__2021-north-slope-sheep-creek.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\670BA679__2021-north-slope-sheep-creek.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\691F689D__2021-north-slope-goslin-mtn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\691F689D__2021-north-slope-goslin-mtn.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\6ACC2AEA__2021_le_oial_all.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\6ACC2AEA__2021_le_oial_all.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\77105EC4__2021-box-elder-newfoundland-mtn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\77105EC4__2021-box-elder-newfoundland-mtn.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\7957940F__2021-north-slope-bare-top.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\7957940F__2021-north-slope-bare-top.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\7AA56ADB__2021-north-slope-goslin-mtn.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\7AA56ADB__2021-north-slope-goslin-mtn.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\84EA3C5A__2021_antlerless_hr.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\84EA3C5A__2021_antlerless_hr.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\86C2219B__2021-stansbury.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\86C2219B__2021-stansbury.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\8BE4AEF7__2021_le_oial_all.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\8BE4AEF7__2021_le_oial_all.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\8D5177C0__2021-north-slope-red-canyon.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\8D5177C0__2021-north-slope-red-canyon.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest\9F8E4D0B__2021-kaiparowits-east-west.pdf,D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\9F8E4D0B__2021-kaiparowits-east-west.pdf,harvest_report,2021,2021,filename_year,harvest_hr_applies_to_report_year,high,moved,
