path,filename,clean_title,section,year_folder,reported_year,target_year,year_method,issue
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\9C65D960__2017-SanJuanLockhart_bighorn.pdf,9C65D960__2017-SanJuanLockhart_bighorn.pdf,2017-SanJuanLockhart_bighorn.pdf,harvest_report,2017,2017,2018,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\B37EDE43__2017-KaiparowitsEscalante_bighorn.pdf,B37EDE43__2017-KaiparowitsEscalante_bighorn.pdf,2017-KaiparowitsEscalante_bighorn.pdf,harvest_report,2017,2017,2018,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\DA57FA0D__2017_antlerless_hr.pdf,DA57FA0D__2017_antlerless_hr.pdf,2017_antlerless_hr.pdf,harvest_report,2017,2017,2018,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\E0B518C9__2017-SanJuanNorth_bighorn.pdf,E0B518C9__2017-SanJuanNorth_bighorn.pdf,2017-SanJuanNorth_bighorn.pdf,harvest_report,2017,2017,2018,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\E58C632D__2017-SanJuanSouth_bighorn.pdf,E58C632D__2017-SanJuanSouth_bighorn.pdf,2017-SanJuanSouth_bighorn.pdf,harvest_report,2017,2017,2018,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2017\pdf\harvest_report\E6D3F0AB__2017-SanJuanRiver_bighorn.pdf,E6D3F0AB__2017-SanJuanRiver_bighorn.pdf,2017-SanJuanRiver_bighorn.pdf,harvest_report,2017,2017,2018,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\11339B18__2018-kaiparowits.pdf,11339B18__2018-kaiparowits.pdf,2018-kaiparowits.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\17C7BBEA__2018-zion.pdf,17C7BBEA__2018-zion.pdf,2018-zion.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\2BBB0C1A__2018-north-slope-red-canyon.pdf,2BBB0C1A__2018-north-slope-red-canyon.pdf,2018-north-slope-red-canyon.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\2DC08B69__2018-north-slope-sheep-creek.pdf,2DC08B69__2018-north-slope-sheep-creek.pdf,2018-north-slope-sheep-creek.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\39C8D045__2018-north-slope-bare-top.pdf,39C8D045__2018-north-slope-bare-top.pdf,2018-north-slope-bare-top.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\5362D4A1__2018-san-rafael-south.pdf,5362D4A1__2018-san-rafael-south.pdf,2018-san-rafael-south.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\58B665E2__2018-wasatch-west.pdf,58B665E2__2018-wasatch-west.pdf,2018-wasatch-west.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\714AD5F1__2018-north-slope-hoop-lake.pdf,714AD5F1__2018-north-slope-hoop-lake.pdf,2018-north-slope-hoop-lake.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\998F5948__2018-harvest-data.pdf,998F5948__2018-harvest-data.pdf,2018-harvest-data.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\9AA76DD4__2018-central-mtns-nebo.pdf,9AA76DD4__2018-central-mtns-nebo.pdf,2018-central-mtns-nebo.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\9F5340DF__2018-north-slope-goslin.pdf,9F5340DF__2018-north-slope-goslin.pdf,2018-north-slope-goslin.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\ECDA0F1D__2018_le_oial_hr.pdf,ECDA0F1D__2018_le_oial_hr.pdf,2018_le_oial_hr.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\F157C927__2018-san-rafael-north.pdf,F157C927__2018-san-rafael-north.pdf,2018-san-rafael-north.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\F3F82840__2018_gs_deer_hr.pdf,F3F82840__2018_gs_deer_hr.pdf,2018_gs_deer_hr.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2018\pdf\harvest_report\F5CE0D15__2018_antlerless_hr.pdf,F5CE0D15__2018_antlerless_hr.pdf,2018_antlerless_hr.pdf,harvest_report,2018,2018,2019,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\21F05C54__2019-nine-mile-range-creek.pdf,21F05C54__2019-nine-mile-range-creek.pdf,2019-nine-mile-range-creek.pdf,harvest_report,2019,2019,2020,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\494E8D81__2019_antlerless_hr.pdf,494E8D81__2019_antlerless_hr.pdf,2019_antlerless_hr.pdf,harvest_report,2019,2019,2020,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\4B03444B__2019-book-cliffs-rattlesnake.pdf,4B03444B__2019-book-cliffs-rattlesnake.pdf,2019-book-cliffs-rattlesnake.pdf,harvest_report,2019,2019,2020,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2019\pdf\harvest_report\53131416__2019-oquirrh-stansbury.pdf,53131416__2019-oquirrh-stansbury.pdf,2019-oquirrh-stansbury.pdf,harvest_report,2019,2019,2020,y4,model_year_mismatch
