hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,youth_flag,eligibility_class,season,permits_2025_res,permits_2025_nr,permits_2025_total,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,draw_2025_species_section,permits_2025_draw_total
EA1056,134,"North Slope, Greendale",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 17 2025 - Nov 30 2025,4.0,1.0,5.0,,4.0,2.0,50.0,3.3,3.5,Public,4,1,5,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1058,135,"North Slope, Henry's Fork-Burnt Fork",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 08 2025 - Jan 31 2026,90.0,10.0,100.0,,77.0,25.0,32.5,5.4,3.0,Public,90,10,100,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1063,609,Ogden,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 04 2025 - Oct 26 2025,67.0,8.0,75.0,,62.0,5.0,8.1,5.4,3.0,Public,67,8,75,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1064,609,Ogden,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 08 2025 - Nov 30 2025,67.0,8.0,75.0,,56.0,2.0,3.6,5.3,2.7,Public,67,8,75,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1069,634,Panguitch Lake,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 22 2025 - Nov 30 2025,31.0,4.0,35.0,,33.0,21.0,63.6,2.8,3.9,Public,31,4,35,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1073,163,Paunsaugunt,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 22 2025 - Dec 30 2025,18.0,2.0,20.0,,13.0,1.0,7.7,10.4,2.4,Public,18,2,20,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1075,695,Boulder East,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 21 2025 - Dec 31 2025,45.0,5.0,50.0,,39.0,20.0,51.3,5.9,3.6,Public,45,5,50,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1076,697,Boulder West,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 21 2025 - Dec 31 2025,45.0,5.0,50.0,,47.0,38.0,80.9,3.3,4.2,Public,45,5,50,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1077,96,Boulder-Circle Cliffs,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 07 2025 - Jan 10 2026,27.0,3.0,30.0,,22.0,14.0,63.6,5.7,3.8,Public,27,3,30,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1078,175,Fishlake/Thousand Lakes,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 04 2025 - Oct 16 2025,243.0,27.0,270.0,,247.0,91.0,36.8,5.1,3.5,Public,243,27,270,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1079,698,Fishlake/Thousand Lakes East,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 22 2025 - Dec 31 2025,58.0,7.0,65.0,,60.0,56.0,93.3,2.5,4.6,Public,58,7,65,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1080,699,Fishlake/Thousand Lakes West,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 22 2025 - Dec 31 2025,54.0,6.0,60.0,,58.0,45.0,77.6,4.1,4.0,Public,54,6,60,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1081,710,San Juan,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 04 2025 - Oct 16 2025,112.0,13.0,125.0,,115.0,45.0,39.1,5.0,3.3,Public,112,13,125,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1082,710,San Juan,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 19 2025 - Dec 31 2025,112.0,13.0,125.0,,107.0,55.0,51.4,5.6,3.5,Public,112,13,125,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1084,194,"San Rafael, North",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 08 2025 - Jan 31 2026,4.0,1.0,5.0,,1.0,0.0,0.0,2.0,3.0,Public,4,1,5,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1087,614,Bonanza/Vernal,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 04 2025 - Oct 17 2025,90.0,10.0,100.0,,97.0,28.0,28.9,5.5,3.2,Public,90,10,100,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1089,206,Diamond Mtn,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 01 2025 - Nov 09 2025,45.0,5.0,50.0,,46.0,10.0,21.7,4.2,2.6,Public,45,5,50,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1090,206,Diamond Mtn,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 15 2025 - Nov 23 2025,45.0,5.0,50.0,,45.0,11.0,24.4,4.3,3.0,Public,45,5,50,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1094,814,"Vernal, Mosby Mtn",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 08 2025 - Jan 04 2026,90.0,10.0,100.0,,85.0,40.0,47.1,6.4,3.2,Public,90,10,100,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1101,625,Southwest Desert,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 20 2025 - Jan 11 2026,90.0,10.0,100.0,,94.0,65.0,69.1,5.0,3.8,Public,90,10,100,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1106,224,"Wasatch Mtns, Avintaquin",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Jan 03 2026 - Jan 18 2026,180.0,20.0,200.0,,159.0,35.0,22.0,4.0,3.1,Public,180,20,200,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1110,234,"Wasatch Mtns, Salt Lake",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 15 2025 - Jan 31 2026,40.0,5.0,45.0,,38.0,12.0,31.6,8.5,3.2,Public,40,5,45,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1111,238,"Wasatch Mtns, Wallsburg",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 15 2025 - Dec 14 2025,31.0,4.0,35.0,,32.0,2.0,6.3,5.7,2.6,Public,31,4,35,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1112,238,"Wasatch Mtns, Wallsburg",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Dec 20 2025 - Jan 31 2026,49.0,6.0,55.0,,43.0,11.0,25.6,4.5,2.8,Public,49,6,55,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1113,240,"Wasatch Mtns, West Heber",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 15 2025 - Jan 31 2026,27.0,3.0,30.0,,21.0,8.0,38.1,7.7,3.1,Public,27,3,30,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1114,480,"Wasatch Mtns, West Timpanogos",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 15 2025 - Jan 31 2026,22.0,3.0,25.0,,19.0,9.0,47.4,4.7,2.9,Public,22,3,25,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1117,635,Zion,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 11 2025 - Jan 11 2026,198.0,22.0,220.0,,164.0,26.0,15.9,9.0,2.6,Public,198,22,220,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1187,838,"Paunsaugunt, Hatch Bench",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 22 2025 - Dec 30 2025,,,,,12.0,1.0,8.3,8.2,1.9,Public,13,2,15,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1193,38,"Cache, Rich",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 15 2025 - Jan 10 2026,18.0,2.0,20.0,,20.0,12.0,60.0,4.1,3.4,Public,18,2,20,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1196,138,"North Slope, Summit",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 04 2025 - Oct 26 2025,67.0,8.0,75.0,,73.0,18.0,24.7,4.2,3.4,Public,67,8,75,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1203,682,"Box Elder, Pilot Mtn",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Aug 01 2025 - Aug 15 2025,4.0,1.0,5.0,,5.0,2.0,40.0,3.2,2.6,Public,4,1,5,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1204,682,"Box Elder, Pilot Mtn",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 11 2025 - Nov 01 2025,4.0,1.0,5.0,,5.0,2.0,40.0,1.8,4.0,Public,4,1,5,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1206,40,"Cache, Richmond Hyde Park",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Dec 02 2025 - Jan 15 2026,,,,,8.0,2.0,25.0,6.2,4.2,Public,9,1,10,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1207,107,"Nebo, Moroni Hills",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Aug 01 2025 - Aug 19 2025,9.0,1.0,10.0,,8.0,0.0,0.0,4.7,2.1,Public,9,1,10,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1208,616,Nebo,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 15 2025 - Jan 18 2026,247.0,28.0,275.0,,231.0,106.0,45.9,6.5,3.3,Public,247,28,275,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1209,85,"Fillmore, Oak Creek LE",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 15 2025 - Jan 30 2026,45.0,5.0,50.0,,43.0,11.0,25.6,14.5,2.5,Public,45,5,50,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1217,224,"Wasatch Mtns, Avintaquin",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 04 2025 - Oct 16 2025,135.0,15.0,150.0,,131.0,34.0,26.0,4.9,3.2,Public,135,15,150,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1220,51,Manti (Expo),Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,"Oct 4 - Oct 16, 2025",,,,,0.0,,,,,Public,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms hunt in 2026_elk_antlerless__total.xlsx; no quota or permit total published in uploaded source.,True,False,False,antlerless elk.csv,2026_elk_antlerless__total.xlsx,official_uploaded_source,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EA1221,175,Fishlake/Thousand Lake (Expo),Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,"Oct 4 - Oct 16, 2025",,,,,1.0,0.0,0.0,3.0,4.0,Public,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms hunt in 2026_elk_antlerless__total.xlsx; no quota or permit total published in uploaded source.,True,False,False,antlerless elk.csv,2026_elk_antlerless__total.xlsx,official_uploaded_source,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EA1222,685,"Beaver, East",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 22 2025 - Dec 12 2025,27.0,3.0,30.0,,26.0,11.0,42.3,5.7,3.7,Public,27,3,30,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1223,685,"Beaver, East",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Dec 13 2025 - Dec 27 2025,27.0,3.0,30.0,,29.0,11.0,37.9,3.5,3.2,Public,27,3,30,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1224,449,"Book Cliffs, Bitter Creek/South",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Oct 04 2025 - Oct 16 2025,117.0,13.0,130.0,,118.0,68.0,57.6,4.0,3.9,Public,117,13,130,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1225,449,"Book Cliffs, Bitter Creek/South",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 17 2025 - Dec 14 2025,147.0,16.0,163.0,,146.0,114.0,78.1,2.9,4.4,Public,147,16,163,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1226,107,"Nebo, Moroni Hills",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Sep 13 2025 - Oct 03 2025,9.0,1.0,10.0,,5.0,0.0,0.0,3.6,2.2,Public,9,1,10,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1228,117,Morgan-South Rich,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Dec 01 2025 - Dec 21 2025,67.0,8.0,75.0,,49.0,15.0,30.6,2.9,3.0,Public,67,8,75,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1229,117,Morgan-South Rich,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Dec 22 2025 - Jan 31 2026,144.0,16.0,160.0,,120.0,36.0,30.0,4.3,2.6,Public,144,16,160,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1231,116,"West Desert, Tintic Valley",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 08 2025 - Jan 31 2026,45.0,5.0,50.0,,40.0,13.0,32.5,10.4,2.7,Public,45,5,50,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1236,276,East Canyon,Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Dec 01 2025 - Jan 11 2026,135.0,15.0,150.0,,116.0,7.0,6.0,6.3,2.6,Public,135,15,150,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1237,879,"La Sal, La Sal Mtns-North",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,False,STANDARD,Nov 17 2025 - Dec 07 2025,157.0,18.0,175.0,,130.0,11.0,8.5,6.2,2.3,Public,157,18,175,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,True,False,True,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
