top_folder,relative_path,filename,doc_type,reported_year_inferred,year_inference_method,expected_year_folder,status,size_bytes,last_write
2014,2014/pdf/harvest_report/3A23A26F__2014_gs_deer_hr.pdf,3A23A26F__2014_gs_deer_hr.pdf,harvest,2014,yyyy,2015,year_mismatch,44175,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/586D15F7__sheepcreek_bighorn_2014.pdf,586D15F7__sheepcreek_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,7008,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/5C01A46D__westdaggett_redcanyon_bighorn_2014.pdf,5C01A46D__westdaggett_redcanyon_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,6679,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/5DAFBD36__southsanjuan_bighorn_2014.pdf,5DAFBD36__southsanjuan_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,7413,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/5E74FC14__avintaquin_bighorn_2014.pdf,5E74FC14__avintaquin_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,6996,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/62B883FF__2014_all_species_hr.pdf,62B883FF__2014_all_species_hr.pdf,harvest,2014,yyyy,2015,year_mismatch,137331,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/6A5A0322__northsanjuan_bighorn_2014.pdf,6A5A0322__northsanjuan_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,6860,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/6AE90682__sanjuanriver_bighorn_2014.pdf,6AE90682__sanjuanriver_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,7034,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/737D4E27__pinevalley_bighorn_2014.pdf,737D4E27__pinevalley_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,24084,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/94140BEF__pilotmtn_bighorn_2014.pdf,94140BEF__pilotmtn_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,39716,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/9DBED702__2014_antlerless_hr.pdf,9DBED702__2014_antlerless_hr.pdf,harvest,2014,yyyy,2015,year_mismatch,59501,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/A5C79130__lasalpotash_bighorn_2014.pdf,A5C79130__lasalpotash_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,7377,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/A72F6F1C__lockhart_bighorn_2014.pdf,A72F6F1C__lockhart_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,7584,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/B1FCCFD7__henrys_littlerockies_bighorn_2014.pdf,B1FCCFD7__henrys_littlerockies_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,9586,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/B41D81A1__newfoundland_bighorn_2014.pdf,B41D81A1__newfoundland_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,7671,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/D04E792F__2014_bhs_data.pdf,D04E792F__2014_bhs_data.pdf,harvest,2014,yyyy,2015,year_mismatch,77134,2026-04-22T17:24:43
2014,2014/pdf/harvest_report/DB693FA5__goslinmtn_bighorn_2014.pdf,DB693FA5__goslinmtn_bighorn_2014.pdf,harvest,2014,yyyy,2015,year_mismatch,6709,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/1592232F__NorthSlopeBaretop_bighorn_2015.pdf,1592232F__NorthSlopeBaretop_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,35334,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/20569E3D__SouthSanRafael_bighorn_2015.pdf,20569E3D__SouthSanRafael_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,8502,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/23C2211D__2015_antlerless_hr.pdf,23C2211D__2015_antlerless_hr.pdf,harvest,2015,yyyy,2016,year_mismatch,23362,2026-04-22T17:24:42
2015,2015/pdf/harvest_report/251794EF__2015_gs_deer_hr.pdf,251794EF__2015_gs_deer_hr.pdf,harvest,2015,yyyy,2016,year_mismatch,14653,2026-04-22T17:24:42
2015,2015/pdf/harvest_report/2CB58436__2015_BHS_Data.pdf,2CB58436__2015_BHS_Data.pdf,harvest,2015,yyyy,2016,year_mismatch,64585,2026-04-22T17:24:42
2015,2015/pdf/harvest_report/4F8E24C8__OquirrhStansburyBighorn_2015.pdf,4F8E24C8__OquirrhStansburyBighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,7080,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/60DAB81C__NorthSlopeSheepCreek_bighorn_2015.pdf,60DAB81C__NorthSlopeSheepCreek_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,7669,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/6744AEA9__NorthSanRafael_bighorn_2015.pdf,6744AEA9__NorthSanRafael_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,8081,2026-04-22T17:24:42
2015,2015/pdf/harvest_report/8CD72257__WasatchMtnsWest_bighorn_2015.pdf,8CD72257__WasatchMtnsWest_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,7591,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/94CBE76A__CentralMtnsNebo_bighorn_2015.pdf,94CBE76A__CentralMtnsNebo_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,6662,2026-04-22T17:24:42
2015,2015/pdf/harvest_report/9D3EBB50__Zion_bighorn_2015.pdf,9D3EBB50__Zion_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,26355,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/9FB2707A__NorthSlopeGoslinMtn_bighorn_2015.pdf,9FB2707A__NorthSlopeGoslinMtn_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,6774,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/D8032F87__NorthSlopeRedCanyon_bighorn_2015.pdf,D8032F87__NorthSlopeRedCanyon_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,6773,2026-04-22T17:24:43
2015,2015/pdf/harvest_report/E8CF3BEA__2015_le_oial_hr.pdf,E8CF3BEA__2015_le_oial_hr.pdf,harvest,2015,yyyy,2016,year_mismatch,98063,2026-04-22T17:24:42
2015,2015/pdf/harvest_report/EA6B4005__KaiparowitsEastWest_bighorn_2015.pdf,EA6B4005__KaiparowitsEastWest_bighorn_2015.pdf,harvest,2015,yyyy,2016,year_mismatch,23403,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/11D93CAD__2016_n_slope_w_daggett_sheep_creek_bh.pdf,11D93CAD__2016_n_slope_w_daggett_sheep_creek_bh.pdf,harvest,2016,yyyy,2017,year_mismatch,7471,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/1414A3B6__2016_san_rafael_dirty_devil_bg.pdf,1414A3B6__2016_san_rafael_dirty_devil_bg.pdf,harvest,2016,yyyy,2017,year_mismatch,7176,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/25AAAC37__2016_box_elder_newfoundlands_bh.pdf,25AAAC37__2016_box_elder_newfoundlands_bh.pdf,harvest,2016,yyyy,2017,year_mismatch,7023,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/2B13F427__2016_pine_valley_bighorn.pdf,2B13F427__2016_pine_valley_bighorn.pdf,harvest,2016,yyyy,2017,year_mismatch,24042,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/4B2B58E6__Box_Elder_Newfoundland_bighorn_2016.pdf,4B2B58E6__Box_Elder_Newfoundland_bighorn_2016.pdf,harvest,2016,yyyy,2017,year_mismatch,6994,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/4B871A48__2016_le_oial_hr.pdf,4B871A48__2016_le_oial_hr.pdf,harvest,2016,yyyy,2017,year_mismatch,54326,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/6B279CB4__2016_henrys_little_rockies_rattlesnake_bh.pdf,6B279CB4__2016_henrys_little_rockies_rattlesnake_bh.pdf,harvest,2016,yyyy,2017,year_mismatch,7184,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/82A75C66__2016_gs_deer_hr.pdf,82A75C66__2016_gs_deer_hr.pdf,harvest,2016,yyyy,2017,year_mismatch,14628,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/942386DD__2016_n_slope_three_corners_bh.pdf,942386DD__2016_n_slope_three_corners_bh.pdf,harvest,2016,yyyy,2017,year_mismatch,6857,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/B21D6549__2016_bhs_harvest_data.pdf,B21D6549__2016_bhs_harvest_data.pdf,harvest,2016,yyyy,2017,year_mismatch,479366,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/B564C9EC__2016_book_cliffs_rattlesnake_bh.pdf,B564C9EC__2016_book_cliffs_rattlesnake_bh.pdf,harvest,2016,yyyy,2017,year_mismatch,23980,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/CA218DB8__2016_n_slope_w_daggett_red_canyon_bh.pdf,CA218DB8__2016_n_slope_w_daggett_red_canyon_bh.pdf,harvest,2016,yyyy,2017,year_mismatch,7655,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/CBEBFE8C__2016_nine_mile_range_creek_bh.pdf,CBEBFE8C__2016_nine_mile_range_creek_bh.pdf,harvest,2016,yyyy,2017,year_mismatch,26954,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/F6DB57FB__2016_antlerless_hr.pdf,F6DB57FB__2016_antlerless_hr.pdf,harvest,2016,yyyy,2017,year_mismatch,24809,2026-04-22T17:24:42
2016,2016/pdf/harvest_report/FD22B2D9__2016_n_slope_three_corners_goslin_bh.pdf,FD22B2D9__2016_n_slope_three_corners_goslin_bh.pdf,harvest,2016,yyyy,2017,year_mismatch,6780,2026-04-22T17:24:42
2017,2017/pdf/harvest_report/043488DC__2017_le_oial_hr.pdf,043488DC__2017_le_oial_hr.pdf,harvest,2017,yyyy,2018,year_mismatch,287282,2026-04-22T17:24:41
2017,2017/pdf/harvest_report/0FE6BFCA__2017_gs_deer_hr.pdf,0FE6BFCA__2017_gs_deer_hr.pdf,harvest,2017,yyyy,2018,year_mismatch,70617,2026-04-22T17:24:41
2017,2017/pdf/harvest_report/17E33C4D__2017-LaSalPotash_bighorn.pdf,17E33C4D__2017-LaSalPotash_bighorn.pdf,harvest,2017,yyyy,2018,year_mismatch,106064,2026-04-22T17:24:42
2017,2017/pdf/harvest_report/50D4A2A1__2017-OakCreek_bighorn.pdf,50D4A2A1__2017-OakCreek_bighorn.pdf,harvest,2017,yyyy,2018,year_mismatch,70511,2026-04-22T17:24:42
2017,2017/pdf/harvest_report/6AECF376__2017-bighorn_harvest.pdf,6AECF376__2017-bighorn_harvest.pdf,harvest,2017,yyyy,2018,year_mismatch,426812,2026-04-22T17:24:41
2017,2017/pdf/harvest_report/9C65D960__2017-SanJuanLockhart_bighorn.pdf,9C65D960__2017-SanJuanLockhart_bighorn.pdf,harvest,2017,yyyy,2018,year_mismatch,41064,2026-04-22T17:24:42
2017,2017/pdf/harvest_report/B37EDE43__2017-KaiparowitsEscalante_bighorn.pdf,B37EDE43__2017-KaiparowitsEscalante_bighorn.pdf,harvest,2017,yyyy,2018,year_mismatch,216787,2026-04-22T17:24:41
2017,2017/pdf/harvest_report/DA57FA0D__2017_antlerless_hr.pdf,DA57FA0D__2017_antlerless_hr.pdf,harvest,2017,yyyy,2018,year_mismatch,106268,2026-04-22T17:24:41
2017,2017/pdf/harvest_report/E0B518C9__2017-SanJuanNorth_bighorn.pdf,E0B518C9__2017-SanJuanNorth_bighorn.pdf,harvest,2017,yyyy,2018,year_mismatch,38913,2026-04-22T17:24:42
2017,2017/pdf/harvest_report/E58C632D__2017-SanJuanSouth_bighorn.pdf,E58C632D__2017-SanJuanSouth_bighorn.pdf,harvest,2017,yyyy,2018,year_mismatch,50799,2026-04-22T17:24:42
2017,2017/pdf/harvest_report/E6D3F0AB__2017-SanJuanRiver_bighorn.pdf,E6D3F0AB__2017-SanJuanRiver_bighorn.pdf,harvest,2017,yyyy,2018,year_mismatch,48812,2026-04-22T17:24:42
2018,2018/pdf/harvest_report/11339B18__2018-kaiparowits.pdf,11339B18__2018-kaiparowits.pdf,harvest,2018,yyyy,2019,year_mismatch,70822,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/17C7BBEA__2018-zion.pdf,17C7BBEA__2018-zion.pdf,harvest,2018,yyyy,2019,year_mismatch,260618,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/2BBB0C1A__2018-north-slope-red-canyon.pdf,2BBB0C1A__2018-north-slope-red-canyon.pdf,harvest,2018,yyyy,2019,year_mismatch,121973,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/2DC08B69__2018-north-slope-sheep-creek.pdf,2DC08B69__2018-north-slope-sheep-creek.pdf,harvest,2018,yyyy,2019,year_mismatch,71335,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/39C8D045__2018-north-slope-bare-top.pdf,39C8D045__2018-north-slope-bare-top.pdf,harvest,2018,yyyy,2019,year_mismatch,122940,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/5362D4A1__2018-san-rafael-south.pdf,5362D4A1__2018-san-rafael-south.pdf,harvest,2018,yyyy,2019,year_mismatch,221378,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/58B665E2__2018-wasatch-west.pdf,58B665E2__2018-wasatch-west.pdf,harvest,2018,yyyy,2019,year_mismatch,116550,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/714AD5F1__2018-north-slope-hoop-lake.pdf,714AD5F1__2018-north-slope-hoop-lake.pdf,harvest,2018,yyyy,2019,year_mismatch,115125,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/998F5948__2018-harvest-data.pdf,998F5948__2018-harvest-data.pdf,harvest,2018,yyyy,2019,year_mismatch,117312,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/9AA76DD4__2018-central-mtns-nebo.pdf,9AA76DD4__2018-central-mtns-nebo.pdf,harvest,2018,yyyy,2019,year_mismatch,124037,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/9F5340DF__2018-north-slope-goslin.pdf,9F5340DF__2018-north-slope-goslin.pdf,harvest,2018,yyyy,2019,year_mismatch,117161,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/ECDA0F1D__2018_le_oial_hr.pdf,ECDA0F1D__2018_le_oial_hr.pdf,harvest,2018,yyyy,2019,year_mismatch,1359331,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/F157C927__2018-san-rafael-north.pdf,F157C927__2018-san-rafael-north.pdf,harvest,2018,yyyy,2019,year_mismatch,155706,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/F3F82840__2018_gs_deer_hr.pdf,F3F82840__2018_gs_deer_hr.pdf,harvest,2018,yyyy,2019,year_mismatch,431310,2026-04-22T17:24:41
2018,2018/pdf/harvest_report/F5CE0D15__2018_antlerless_hr.pdf,F5CE0D15__2018_antlerless_hr.pdf,harvest,2018,yyyy,2019,year_mismatch,626112,2026-04-22T17:24:41
2019,2019/pdf/harvest_report/21F05C54__2019-nine-mile-range-creek.pdf,21F05C54__2019-nine-mile-range-creek.pdf,harvest,2019,yyyy,2020,year_mismatch,69851,2026-04-22T17:24:41
2019,2019/pdf/harvest_report/494E8D81__2019_antlerless_hr.pdf,494E8D81__2019_antlerless_hr.pdf,harvest,2019,yyyy,2020,year_mismatch,193126,2026-04-22T17:24:40
2019,2019/pdf/harvest_report/4B03444B__2019-book-cliffs-rattlesnake.pdf,4B03444B__2019-book-cliffs-rattlesnake.pdf,harvest,2019,yyyy,2020,year_mismatch,72856,2026-04-22T17:24:40
2019,2019/pdf/harvest_report/53131416__2019-oquirrh-stansbury.pdf,53131416__2019-oquirrh-stansbury.pdf,harvest,2019,yyyy,2020,year_mismatch,58634,2026-04-22T17:24:41
2019,2019/pdf/harvest_report/9AB7DD4C__2019-san-juan-north.pdf,9AB7DD4C__2019-san-juan-north.pdf,harvest,2019,yyyy,2020,year_mismatch,69398,2026-04-22T17:24:41
2019,2019/pdf/harvest_report/AF2F3783__2019-san-rafael-dirty-devil.pdf,AF2F3783__2019-san-rafael-dirty-devil.pdf,harvest,2019,yyyy,2020,year_mismatch,386047,2026-04-22T17:24:41
2019,2019/pdf/harvest_report/CB027DE6__2019-henry-mountains.pdf,CB027DE6__2019-henry-mountains.pdf,harvest,2019,yyyy,2020,year_mismatch,71354,2026-04-22T17:24:41
2019,2019/pdf/harvest_report/D0579D88__2019-harvest-data.pdf,D0579D88__2019-harvest-data.pdf,harvest,2019,yyyy,2020,year_mismatch,141480,2026-04-22T17:24:40
2019,2019/pdf/harvest_report/E3B82D73__2019_gs_deer_hr.pdf,E3B82D73__2019_gs_deer_hr.pdf,harvest,2019,yyyy,2020,year_mismatch,157131,2026-04-22T17:24:40
2019,2019/pdf/harvest_report/F4D5A08B__2019-box-elder-newfoundland.pdf,F4D5A08B__2019-box-elder-newfoundland.pdf,harvest,2019,yyyy,2020,year_mismatch,68722,2026-04-22T17:24:40
2019,2019/pdf/harvest_report/F64065F0__2019-fillmore-oak-creek.pdf,F64065F0__2019-fillmore-oak-creek.pdf,harvest,2019,yyyy,2020,year_mismatch,70819,2026-04-22T17:24:40
2019,2019/pdf/harvest_report/F9A1C29D__2019_le_oial_all.pdf,F9A1C29D__2019_le_oial_all.pdf,harvest,2019,yyyy,2020,year_mismatch,380720,2026-04-22T17:24:40
2019,2019/pdf/harvest_report/FF6C99FD__2019-pine-valley.pdf,FF6C99FD__2019-pine-valley.pdf,harvest,2019,yyyy,2020,year_mismatch,190921,2026-04-22T17:24:41
2021,2021/pdf/draw_odds/20-21_sportsman_odds.pdf,20-21_sportsman_odds.pdf,draw_results,2020,yy,2021,aligned,133936,2026-05-03T03:01:10
2021,2021/pdf/draw_odds/20_antlerless_drawing_odds_report.pdf,20_antlerless_drawing_odds_report.pdf,draw_results,2020,yy,2021,aligned,2961988,2026-05-03T03:00:26
2021,2021/pdf/draw_odds/20_bg-odds.pdf,20_bg-odds.pdf,draw_results,2020,yy,2021,aligned,10158873,2026-05-03T03:00:20
2021,2021/pdf/draw_odds/20_deer_odds.pdf,20_deer_odds.pdf,draw_results,2020,yy,2021,aligned,1368790,2026-05-03T02:59:56
2021,2021/pdf/draw_odds/20_dh_odds.pdf,20_dh_odds.pdf,draw_results,2020,yy,2021,aligned,493484,2026-05-03T03:01:00
2021,2021/pdf/draw_odds/20_drawing_odds.pdf,20_drawing_odds.pdf,draw_results,2020,yy,2021,aligned,415735,2026-05-03T03:16:23
2021,2021/pdf/draw_odds/20_lifetime_deer.pdf,20_lifetime_deer.pdf,other,2020,yy,2020,year_mismatch,1354217,2026-05-03T03:00:02
2021,2021/pdf/draw_odds/20_youth_antlerless_drawing_odds_report.pdf,20_youth_antlerless_drawing_odds_report.pdf,draw_results,2020,yy,2021,aligned,2710371,2026-05-03T03:00:31
2021,2021/pdf/draw_odds/20_youth_bull_elk.pdf,20_youth_bull_elk.pdf,other,2020,yy,2020,year_mismatch,91787,2026-05-03T03:00:45
2021,2021/pdf/draw_odds/20_youth_deer.pdf,20_youth_deer.pdf,other,2020,yy,2020,year_mismatch,1341859,2026-05-03T03:00:14
2021,2021/pdf/draw_odds/20_youth_dh_odds.pdf,20_youth_dh_odds.pdf,draw_results,2020,yy,2021,aligned,396792,2026-05-03T03:01:05
2021,2021/pdf/draw_odds/2a192910__Lifetime general-season deer draw results.pdf,2a192910__Lifetime general-season deer draw results.pdf,draw_results,,none,,review_needed_no_year_in_name,1340616,2026-05-01T05:44:51
2021,2021/pdf/draw_odds/3b691218__Youth Dedicated Hunter deer draw results.pdf,3b691218__Youth Dedicated Hunter deer draw results.pdf,draw_results,,none,,review_needed_no_year_in_name,342992,2026-05-01T05:44:54
2021,2021/pdf/draw_odds/3deb930b__turkey_2021_youth_turkey_draw_results.pdf,3deb930b__turkey_2021_youth_turkey_draw_results.pdf,draw_results,2021,yyyy,2022,year_mismatch,87868,2026-05-01T05:53:51
2021,2021/pdf/draw_odds/615cbcd5__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf,615cbcd5__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf,draw_results,,none,,review_needed_no_year_in_name,10570345,2026-05-01T05:44:53
2021,2021/pdf/draw_odds/85bae871__Dedicated Hunter deer draw results.pdf,85bae871__Dedicated Hunter deer draw results.pdf,draw_results,,none,,review_needed_no_year_in_name,531895,2026-05-01T05:44:54
2021,2021/pdf/draw_odds/897696d1__Youth antlerless big game draw results.pdf,897696d1__Youth antlerless big game draw results.pdf,draw_results,,none,,review_needed_no_year_in_name,2600042,2026-05-01T05:44:54
2021,2021/pdf/draw_odds/98e761bc__Youth general-season deer draw results.pdf,98e761bc__Youth general-season deer draw results.pdf,draw_results,,none,,review_needed_no_year_in_name,1400527,2026-05-01T05:44:52
2021,2021/pdf/draw_odds/9a7a35aa__Youth draw-only elk bonus point draw results.pdf,9a7a35aa__Youth draw-only elk bonus point draw results.pdf,draw_results,,none,,review_needed_no_year_in_name,88950,2026-05-01T05:44:52
2021,2021/pdf/draw_odds/b4710a7f__black_bear_21_drawing_odds.pdf,b4710a7f__black_bear_21_drawing_odds.pdf,draw_results,2021,yy,2022,year_mismatch,412627,2026-05-01T05:53:49
2021,2021/pdf/draw_odds/baa2fb5d__turkey_2021_turkey_bonus_points_draw_results.pdf,baa2fb5d__turkey_2021_turkey_bonus_points_draw_results.pdf,draw_results,2021,yyyy,2022,year_mismatch,96040,2026-05-01T05:53:51
2021,2021/pdf/draw_odds/c4618029__General-season buck deer draw results.pdf,c4618029__General-season buck deer draw results.pdf,draw_results,,none,,review_needed_no_year_in_name,1455208,2026-05-01T05:44:51
2021,2021/pdf/draw_odds/ea19f723__Antlerless big game draw results.pdf,ea19f723__Antlerless big game draw results.pdf,draw_results,2019,yy,2020,year_mismatch,2872574,2026-05-01T05:44:53
2021,2021/pdf/draw_odds/ffa5e57f__Sportsman draw odds report.pdf,ffa5e57f__Sportsman draw odds report.pdf,draw_results,,none,,review_needed_no_year_in_name,156728,2026-05-01T05:44:55
2021,2021/pdf/harvest_report/03E16E00__2021-north-slope-red-canyon.pdf,03E16E00__2021-north-slope-red-canyon.pdf,harvest,2021,yyyy,2022,year_mismatch,84600,2026-04-22T17:24:39
2021,2021/pdf/harvest_report/043E31A3__2021-north-slope-bare-top.pdf,043E31A3__2021-north-slope-bare-top.pdf,harvest,2021,yyyy,2022,year_mismatch,88491,2026-04-22T17:24:39
2021,2021/pdf/harvest_report/1AAF42C7__2021-san-rafael-north.pdf,1AAF42C7__2021-san-rafael-north.pdf,harvest,2021,yyyy,2022,year_mismatch,190355,2026-04-22T17:24:40
2021,2021/pdf/harvest_report/20_bg_report.pdf,20_bg_report.pdf,harvest,2020,yy,2021,aligned,5452040,2026-05-03T03:19:16
2021,2021/pdf/harvest_report/20_black_bear_report.pdf,20_black_bear_report.pdf,harvest,2020,yy,2021,aligned,997046,2026-05-03T03:20:53
2021,2021/pdf/harvest_report/21_black_bear_report.pdf,21_black_bear_report.pdf,harvest,2021,yy,2022,year_mismatch,1163235,2026-05-01T03:10:53
2021,2021/pdf/harvest_report/22_bg_harvest_report.pdf,22_bg_harvest_report.pdf,harvest,2022,yy,2023,year_mismatch,10336886,2026-05-01T03:08:10
2021,2021/pdf/harvest_report/22_black_bear_report.pdf,22_black_bear_report.pdf,harvest,2022,yy,2023,year_mismatch,2767514,2026-05-01T03:11:50
2021,2021/pdf/harvest_report/2795C467__2021_gs_buck_deer_hr.pdf,2795C467__2021_gs_buck_deer_hr.pdf,harvest,2021,yyyy,2022,year_mismatch,279305,2026-04-22T17:24:39
2021,2021/pdf/harvest_report/5a118f11__General-season buck deer.pdf,5a118f11__General-season buck deer.pdf,harvest,2011,yy,2012,year_mismatch,279305,2026-05-01T05:49:41
2021,2021/pdf/harvest_report/5a24be8c__Limited-entry and once-in-a-lifetime species.pdf,5a24be8c__Limited-entry and once-in-a-lifetime species.pdf,harvest,2024,yy,2025,year_mismatch,364332,2026-05-01T05:49:41
2021,2021/pdf/harvest_report/62474ddf__bear_2021.pdf,62474ddf__bear_2021.pdf,harvest,2021,yyyy,2022,year_mismatch,1822298,2026-05-01T06:06:51
2021,2021/pdf/harvest_report/670BA679__2021-north-slope-sheep-creek.pdf,670BA679__2021-north-slope-sheep-creek.pdf,harvest,2021,yyyy,2022,year_mismatch,84862,2026-04-22T17:24:39
2021,2021/pdf/harvest_report/6ACC2AEA__2021_le_oial_all.pdf,6ACC2AEA__2021_le_oial_all.pdf,harvest,2021,yyyy,2022,year_mismatch,364332,2026-04-22T17:24:39
